steeling stance	mass_pump
steelswarm operator	mana_dork,ramp,evasive
steeple roc	evasive
steer clear	removal
stegron the dinosaur man	evasive
stench of decay	mass_pump
stench of evil	removal,sweeper
stenchskipper	evasive
stenn, paranoid partisan	
stensia banquet	removal,draw,cantrip
stensia uprising	tokens
stensian sanguinist	
step between worlds	removal,sweeper,draw,cantrip
step through	removal
steppe glider	evasive
steppe lynx	
sterling keykeeper	
sterling supplier	evasive
stern constable	
stern dismissal	removal
stern lesson	draw,cantrip
stern proctor	
stern scolding	counterspell
stet, draconic proofreader	evasive
stew the coneys	removal
steward of solidarity	tokens
steward of valeron	mana_dork,ramp
stick, fearless mentor	
stifle	counterspell
stigma lasher	
stiltzkin, moogle merchant	
stimulus package	tokens
sting, bilbo's sword	equipment
sting, the glinting dagger	anthem,equipment
stingblade assassin	evasive
stingcaster mage	haste
stingerback terror	evasive
stingerquill charm	removal,burn,tokens
stingerquill voxmancer	
stinging hivemaster	tokens
stinging licid	
stinging lionfish	
stinging study	draw,cantrip
stinging vitriol	removal
stingscourger	
stinkweed imp	evasive
stir the grave	reanimation
stir the pride	mass_pump
stir the sands	tokens
stir up trouble	removal
stirge	evasive
stirring address	combat_pump
stirring hopesinger	evasive
stitched drake	evasive
stitcher geralf	tokens
stitcher's apprentice	tokens
stitcher's graft	anthem,equipment
stitcher's supplier	
stitchwing skaab	evasive
stock up	draw,cantrip
stockman, mad fly-entist	evasive
stoic angel	evasive
stoic champion	
stoic ephemera	evasive
stoic grove-guide	tokens
stoic rebuttal	counterspell
stoic sphinx	evasive
stoic star-captain	
stoke genius	draw,cantrip
stoke the flames	removal,burn
stolen by the fae	removal,tokens
stolen grain	removal
stolen stark tech	anthem,equipment
stolen vitality	combat_pump
stomp	removal,burn
stomp and howl	removal
stomped by the foot	combat_pump
stomper cub	evasive
stomping slabs	removal,burn
stone by sunlight	removal
stone docent	
stone drake	evasive
stone haven medic	
stone haven outfitter	anthem
stone haven pilgrim	
stone idol generator	tokens
stone idol trap	tokens
stone of erech	sweeper
stone rain	removal
stone-giant of high pass	tokens
stonebinder's familiar	
stonebrow, krosan hero	evasive
stonecloaker	evasive
stonecoil serpent	evasive
stoneforge acolyte	
stoneforge masterwork	equipment
stoneforge mystic	
stonefury	removal
stonehands	mass_pump,anthem
stonehide ancient	evasive
stonehoof chieftain	evasive
stonerise spirit	evasive
stoneskin	anthem
stonespeaker crystal	mana_dork,ramp
stonesplitter bolt	removal
stonewing antagonizer	evasive
stonewise fortifier	
stonewood invoker	
stonework packbeast	
stonewright	
stony-voiced goblins	
stonybrook angler	
stonybrook banneret	
stonybrook schoolmaster	tokens
storm cauldron	ramp
storm crow	evasive
storm elemental	evasive
storm entity	haste
storm fleet aerialist	evasive
storm fleet negotiator	evasive
storm fleet sprinter	haste
storm fleet swashbuckler	
storm herald	haste
storm herd	tokens
storm of forms	removal
storm of memories	removal
storm of souls	removal,sweeper
storm of steel	removal,burn
storm reading	draw,cantrip
storm seeker	removal,burn
storm skreelix	evasive
storm spirit	evasive
storm the festival	draw,cantrip
storm's wrath	sweeper
storm, force of nature	evasive
storm, queen of wakanda	evasive
storm, shaker of skies	evasive
storm, windrider	evasive
storm-charged slasher	
stormbeacon blade	anthem,equipment
stormblood berserker	evasive
stormbound geist	evasive
stormbreath dragon	evasive,haste
stormcaller of keranos	haste
stormcatch mentor	haste
stormchaser chimera	evasive
stormchaser drake	evasive
stormchaser mage	evasive,haste
stormchaser's talent	tokens
stormcloud djinn	evasive
stormcloud spirit	evasive
stormcrag elemental	evasive
stormfist crusader	evasive
stormforged armor	equipment
stormfront pegasus	evasive
stormfront riders	tokens,evasive
stormkeld prowler	
stormrider rig	anthem,equipment
stormrider spirit	evasive
stormscale scion	anthem,evasive
stormscale wurm	anthem,evasive
stormscape apprentice	
stormscape familiar	evasive
stormshriek feral	evasive,haste
stormsplitter	haste
stormwatch eagle	evasive
stormwild capridor	evasive
stormwing dragon	evasive
stormwing entity	evasive
storrev, devkarin lich	evasive
story seeker	
storyteller pixie	evasive
strafe	removal
strands of night	reanimation
strandwalker	anthem,tokens,equipment
strange augmentation	anthem
strangle	removal
strangleroot geist	haste
strangling soot	removal
strangling spores	combat_pump
strata scythe	anthem,equipment
stratadon	evasive
strategic betrayal	removal,sweeper
strategic planning	draw,cantrip
strategy, schmategy	sweeper,draw,cantrip
stratosoarer	evasive
stratozeppelid	evasive
stratus dancer	evasive
straw golem	
straw soldiers	
strax, sontaran nurse	evasive
streaking oilgorger	evasive,haste
stream hopper	
stream of acid	removal
stream of unconsciousness	draw,cantrip,combat_pump
street riot	anthem
street savvy	anthem
street spasm	removal
streetwise negotiator	
strefan, maurer progenitor	evasive
strength bobblehead	mana_dork,ramp
strength of arms	combat_pump,tokens
strength of cedars	combat_pump
strength of isolation	anthem
strength of lunacy	anthem
strength of night	mass_pump
strength of the coalition	combat_pump
strength-testing hammer	equipment
stress dream	removal,draw,cantrip
strict proctor	evasive
stridehangar automaton	anthem
strider harness	anthem,equipment
striding shotcaller	
strike the weak spot	removal
striking sliver	
string of disappearances	removal
strip bare	sweeper
strix lookout	evasive
strix serenade	counterspell,tokens
strixhaven stadium	mana_dork,ramp
stroke of genius	draw,cantrip
stroke of luck	sweeper,draw,cantrip
stroke of midnight	removal,tokens
stromgald crusader	
stromkirk captain	anthem
stromkirk condemned	
stromkirk noble	
stromkirk occultist	evasive
stronghold confessor	evasive
stronghold overseer	mass_pump,evasive
stronghold rats	evasive
stronghold zeppelin	evasive
structural assault	sweeper
structural collapse	removal
structural distortion	removal
struggle	removal
struggle for sanity	removal,sweeper
stubborn burrowfiend	
stubborn denial	counterspell
student of elements	
student of warfare	
studious first-year	
stump stomp	removal
stun	draw,cantrip
stun sniper	
stunning reversal	removal
sturmgeist	evasive
stymied hopes	counterspell
subdue	combat_pump
subgoyf	
subira, tulzidi caravanner	haste
subjugator angel	evasive
sublime archangel	evasive
sublime epiphany	removal,counterspell,draw,cantrip
sublime exhalation	sweeper
subterranean scout	
subterranean spirit	sweeper
subterranean tremors	sweeper,tokens
subtle strike	combat_pump
subtlety	evasive
subversive acolyte	
success!	combat_pump
succumb to temptation	draw,cantrip
sudden death	combat_pump
sudden demise	sweeper
sudden disappearance	sweeper
sudden impact	removal,burn
sudden insight	draw,cantrip
sudden salvation	draw,cantrip
sudden shock	removal,burn
sudden spinnerets	combat_pump
sudden strength	draw,cantrip,combat_pump
sudden strike	removal
sue, everlasting dinosaur	evasive
suffer the past	removal
suffering	removal
suffocating blast	removal,counterspell
suffocation	removal,burn
sugar rush	draw,cantrip,combat_pump
suit up	draw,cantrip
suki, courageous rescuer	anthem,tokens
suki, kyoshi captain	anthem
suki, kyoshi warrior	tokens
sulam djinn	evasive
sulfur elemental	anthem
sulfurous blast	sweeper
sultai banner	mana_dork,ramp
sultai charm	removal,draw,cantrip
sultai devotee	
sultai emissary	
sultai monument	tokens
sultai runemark	anthem
sultai scavenger	evasive
sultai skullkeeper	
sumala sentry	
summary dismissal	sweeper
summary judgment	removal
summit apes	evasive
summit sentinel	
summitfest closing ceremony	draw,cantrip
summon the pack	sweeper
summon the school	tokens
summon undead	reanimation
summon: alexander	evasive
summon: anima	evasive
summon: bahamut	evasive
summon: brynhildr	
summon: esper maduin	
summon: esper valigarmanda	evasive,haste
summon: fat chocobo	tokens
summon: good king mog xii	tokens,evasive
summon: knights of round	tokens
summon: kujata	evasive,haste
summon: magus sisters	haste
summon: primal garuda	evasive
summon: titan	evasive
summon: valefor	evasive
summoner's bane	counterspell,tokens
summoner's grimoire	tokens,equipment
summoner's sending	tokens
summoning materia	anthem,equipment
summoning station	tokens
summoning trap	draw,cantrip
sun ce, young conquerer	evasive
sun clasp	anthem
sun sentinel	
sun warriors	tokens
sun-blessed guardian	
sun-blessed healer	
sun-collared raptor	evasive
sun-crested pterodon	evasive
sun-spider, nimble webber	evasive
sunastian falconer	mana_dork,ramp
sunbathing rootwalla	
sunbird effigy	mana_dork,ramp,evasive,haste
sunbird standard	mana_dork,ramp
sunblade angel	evasive
sunblade elf	mass_pump
sunblast angel	evasive
suncleanser	
sunder from within	removal
sunder the gateway	removal
sunderflock	evasive
sundering eruption	removal,ramp,land_fetch
sundering growth	removal
sundering stroke	removal,sweeper,burn
sundering vitae	removal
sundial, dawn tyrant	
sune's intervention	removal,tokens
sunfall	sweeper
sunfire torch	anthem,equipment
sunflare shaman	
sunforger	anthem,equipment
sungold barrage	removal
sungold sentinel	
sungrace pegasus	evasive
sungrass egg	mana_dork,ramp
sunhome guildmage	mass_pump,tokens
sunhome stalwart	
sunken city	anthem
sunlance	removal
sunlit hoplite	
sunmane pegasus	evasive
sunpearl kirin	evasive
sunrise cavalier	evasive,haste
sunrise sovereign	anthem
sunscape apprentice	
sunscape familiar	
sunscape master	mass_pump
sunscorch regent	evasive
sunscour	sweeper
sunseed nurturer	mana_dork,ramp
sunset revelry	draw,cantrip,tokens
sunset saboteur	evasive
sunset strikemaster	mana_dork,ramp
sunshot militia	
sunshower druid	
sunspear shikari	
sunspire gatekeepers	tokens
sunspire griffin	evasive
sunstar chaplain	
sunstar expansionist	
sunstreak phoenix	evasive
sunstrike legionnaire	
suntail hawk	evasive
sunweb	evasive
super combo	removal
super mutant scavenger	evasive
super secret tech	anthem
super shredder	evasive
super speed	anthem
super strength	anthem
super suit	anthem,equipment
super-adaptoid	
super-duper death ray	removal
super-skrull	tokens,evasive
super-soldier serum	anthem
superior foes of spider-man	evasive
supernatural rescue	anthem
suplex	removal
supplant form	removal
supply	tokens
supply caravan	tokens
supply-line cranes	evasive
support skyforge	tokens
suppress	sweeper
suppressor skyguard	evasive
supreme exemplar	evasive
supreme phantom	anthem,evasive
supreme verdict	sweeper
supreme will	counterspell,draw,cantrip
suq'ata assassin	evasive
suq'ata lancer	haste
sureshot sower	
surestrike trident	equipment
surge engine	
surge mare	
surge of brilliance	draw,cantrip
surge of righteousness	removal
surge of thoughtweft	draw,cantrip,mass_pump
surge to victory	removal,mass_pump
surgeon general commander	mana_dork,ramp
surgical extraction	removal
surgical precision	removal,draw,cantrip
surgical suite	reanimation
surging aether	removal
surging flame	removal,burn
surging might	anthem
surly farrier	
surprise party	anthem
surrak and goreclaw	evasive
surrak, elusive hunter	evasive
surrakar marauder	
surtland frostpyre	sweeper
surtr, fiery jötun	evasive
surveillance monitor	tokens
surveillance phantasm	evasive
surveilling sprite	evasive
survey mechan	evasive
survey the wreckage	removal,tokens
survival cache	draw,cantrip
survivor of korlis	
susan foreman	mana_dork,ramp
suspend	removal
suspend aggression	removal
suspended sentence	removal
suspicious bookcase	
suspicious detonation	removal
suspicious shambler	tokens
suspicious stowaway	
sustainer of the realm	evasive
sustaining spirit	
suture priest	
suture spirit	evasive
sutured ghoul	evasive
svyelunite priest	
swab goblin	
swallow the hero whole	removal
swallow whole	removal
swallowed by leviathan	counterspell
swallowing plague	removal
swamp mosquito	evasive
swan song	counterspell,tokens
swans of bryn argoll	evasive
swarm culler	evasive
swarm guildmage	
swarm of bloodflies	evasive
swarm of locus	evasive
swarm of rats	
swarm saboteur	
swarm shambler	tokens
swarm surge	mass_pump
swarm, being of bees	evasive
swarmyard massacre	mass_pump,tokens
swashbuckler's whip	equipment
swashbuckling	anthem
swat	removal
sway of illusion	draw,cantrip
sway of the stars	draw,cantrip
sweatworks brawler	evasive
sweep away	removal
sweep the skies	tokens
swell of courage	mass_pump
swell of growth	combat_pump
swelter	removal
sweltering suns	sweeper
swift demise	removal,sweeper
swift end	removal
swift kick	combat_pump
swift reckoning	removal
swift response	removal
swift silence	draw,cantrip
swift spiral	removal
swift warkite	evasive
swiftblade vindicator	evasive
swiftfoot boots	equipment
swiftgear drake	evasive,haste
swiftspear's teachings	draw,cantrip
swiftwing assailant	evasive
swirling sandstorm	sweeper
swirling torrent	removal
switchgrass grazer	haste
swooping lookout	evasive
swooping protector	evasive
swooping pteranodon	evasive,haste
swooping talon	evasive
sword dancer	
sword of body and mind	anthem,tokens,equipment
sword of dungeons & dragons	anthem,tokens,equipment
sword of feast and famine	anthem,equipment
sword of fire and ice	anthem,equipment
sword of fire and ice and war and peace	anthem,equipment
sword of forge and frontier	anthem,equipment
sword of hearth and home	anthem,equipment
sword of hours	equipment
sword of kaldra	anthem,equipment
sword of light and shadow	anthem,equipment
sword of once and future	anthem,equipment
sword of sinew and steel	anthem,equipment
sword of the animist	anthem,equipment
sword of the meek	anthem,equipment
sword of the paruns	anthem,equipment
sword of the realms	anthem,equipment
sword of the squeak	equipment
sword of truth and justice	anthem,equipment
sword of vengeance	anthem,equipment
sword of war and peace	anthem,equipment
sword of wealth and power	anthem,equipment
sword-point diplomacy	removal
sword-swallowing seraph	evasive
swords to plowshares	removal
swords to plowshares [e6c41473-2398-4888-9f0c-467dce7c39a4]	removal
swordsman's steel	equipment
swordsman, sharp scoundrel	
swordsworn cavalier	
swordwise centaur	
sworn companions	tokens
sworn guardian	
sycorax commander	haste
sygg's command	draw,cantrip
sygg, river cutthroat	
sygg, river guide	
sygg, wanderbrine shield	
sygg, wanderwine wisdom	
sylvan advocate	anthem
sylvan anthem	anthem
sylvan caryatid	mana_dork,ramp
sylvan hierophant	
sylvan messenger	evasive
sylvan offering	tokens
sylvan ranger	
sylvan reclamation	removal
sylvan safekeeper	
sylvan scrying	ramp,land_fetch
sylvan smite	removal
sylvok battle-chair	anthem,tokens,equipment
sylvok explorer	mana_dork,ramp
sylvok lifestaff	anthem,equipment
symbiosis	combat_pump
symbiotic beast	tokens
symbiotic elf	tokens
symbiotic wurm	tokens
symbol of unsummoning	removal,draw,cantrip
symbol status	tokens
symmetry sage	evasive
synapse necromage	tokens
synchronized spellcraft	removal
synchronized strike	combat_pump
syncopate	removal,counterspell
syndic of tithes	
syndicate guildmage	
syndicate infiltrator	evasive
syndicate liquidators	evasive
syndicate messenger	tokens,evasive
syndicate recruiter	evasive
syndicate trafficker	
synod sanctum	sweeper
synth eradicator	haste
synthetic destiny	sweeper
syphon essence	counterspell
syphon flesh	tokens
syphon fuel	combat_pump
syphon mind	draw,cantrip
syr armont, the redeemer	anthem
syr faren, the hengehammer	
syr ginger, the meal ender	evasive,haste
syr gwyn, hero of ashvale	evasive
syr joshua and syr saxon	
syr konrad's squire	
syr vondam, sunstar exemplar	evasive
syrix, carrier of the flame	evasive,haste
sythis, harvest's hand	
syx, robot overlord	
szadek, lord of secrets	evasive
szarekh, the silent king	evasive
szarel, genesis shepherd	evasive
szat's will	sweeper,tokens
séance board	mana_dork,ramp
t'chaka, venerable king	
t-45 power armor	anthem,equipment
t.a.p.p.e.r.	
tabaxi toucaneers	evasive
tablet of compleation	mana_dork,ramp
tablet of discovery	mana_dork,ramp
taborax, hope's demise	evasive
tackle artist	evasive
tactical advantage	combat_pump
tactical officer	
tah-crop elite	evasive
tah-crop skirmisher	
tahngarth's glare	draw,cantrip
tahngarth's rage	anthem
taigam's strike	combat_pump
taigam, master opportunist	
taii wakeen, perfect shot	
tail slash	removal
tail swipe	combat_pump
tainted adversary	
tainted indulgence	draw,cantrip
tainted monkey	
tainted observer	evasive
tainted specter	sweeper,evasive
tainted treats	removal
tajic, legion's edge	haste
tajic, legion's valor	haste
tajuru blightblade	
tajuru paragon	
tajuru pathwarden	evasive
tajuru preserver	
take	draw,cantrip
take a trip to...	draw,cantrip
take down	removal,sweeper
take flight	anthem
take heart	combat_pump
take inventory	draw,cantrip
take it back	removal
take out the trash	removal,draw,cantrip
take the fall	draw,cantrip,combat_pump
take the high ground	removal
take to the streets	mass_pump
take up arms	tokens
take vengeance	removal
taken by nightmares	removal
takeno, samurai general	anthem
talara's battalion	evasive
talarian hook spider	
talas air ship	evasive
talas explorer	evasive
talas lookout	evasive
talas merchant	
talas scout	evasive
tale of tinúviel	reanimation
tale's end	counterspell
talent of the telepath	sweeper
tales of the ancestors	draw,cantrip
talion's messenger	evasive
talion's throneguard	evasive
talion, the kindly lord	evasive
talisman of conviction	mana_dork,ramp
talisman of creativity	mana_dork,ramp
talisman of curiosity	mana_dork,ramp
talisman of dominance	mana_dork,ramp
talisman of hierarchy	mana_dork,ramp
talisman of impulse	mana_dork,ramp
talisman of indulgence	mana_dork,ramp
talisman of progress	mana_dork,ramp
talisman of resilience	mana_dork,ramp
talisman of unity	mana_dork,ramp
tall as a beanstalk	anthem
tallowisp	
talon sliver	
talon trooper	evasive
talonrend	evasive
talons of wildwood	anthem
talrand's invocation	tokens
talrand, sky summoner	tokens
talruum minotaur	haste
tam, mindful first-year	
tamiyo's epiphany	draw,cantrip
tamiyo, inquisitive student	evasive
tamiyo, upriser crowned	evasive,haste
tana, the bloodsower	tokens,evasive
tanazir quandrix	evasive
tandem tactics	combat_pump
tandem takedown	removal,combat_pump
tangle asp	
tangle mantis	evasive
tangled colony	
tangled florahedron	mana_dork,ramp
tanglepool bridge	mana_dork,ramp
tangletrap	removal
tangleweave armor	tokens,equipment
taniwha	evasive
tanuki transplanter	equipment
tapping at the window	draw,cantrip
tar snare	combat_pump
tarfire	removal,burn
targ nar, demon-fang gnoll	
target minotaur	
tariel, reckoner of souls	evasive
tarkir duneshaper	
tarkiran towelsbane	tokens
tarmogoyf	
tarox bladewing	evasive,haste
tarpan	
tarrian's soulcleaver	equipment
tasha, the witch queen	tokens
tasha, unholy archmage	reanimation
tasseled dromedary	
taste for mayhem	anthem
taste of blood	removal
tataru taru	
tatsumasa, the dragon's fang	anthem,tokens,equipment
tatsunari, toad rider	tokens
tattered apparition	evasive
tattered drake	evasive
tattered haunter	evasive
tattered mummy	
tattered ratter	
tatterkite	evasive
tattermunge maniac	
tattermunge witch	
tattoo ward	anthem
taught by surrak	anthem
taught by vito	anthem
taunting elf	
taunting kobold	haste
tavern scoundrel	
tavern smasher	
tavern swindler	
tawnos endures	removal
tawnos's coffin	sweeper
tawnos, solemn survivor	
tawnos, urza's apprentice	haste
tax collector	
tax keeper	
tax taker	
taxi driver	
tazeem raptor	evasive
tazeem roilmage	
tazri, stalwart survivor	sweeper
tchotchke elemental	
teacher's pest	evasive
teacher's pet	
teachings of the archaics	draw,cantrip
teachings of the kirin	tokens
team acceleration	ramp,land_fetch,tokens
team pennant	anthem,equipment
team perseverance	draw,cantrip
team spirit	combat_pump
team transmitter	mana_dork,ramp
teapot slinger	evasive
tear	removal
tear asunder	removal
teardrop kami	
tears of rage	mass_pump
tears of valakut	removal
technodrome	evasive
technomancer	reanimation
tectonic hazard	sweeper
tectonic hellion	haste
tectonic rift	removal
teeka's dragon	evasive
teeming dragonstorm	tokens
teeterpeak ambusher	
teething wurmlet	
teferi's drake	evasive
teferi's imp	evasive
teferi's protection	removal
teferi's reproach	removal
teferi's response	counterspell,draw,cantrip
teferi, temporal pilgrim	tokens
tegwyll's scouring	sweeper,tokens
tegwyll, duke of splendor	anthem,evasive
tekuthal, inquiry dominus	evasive
tel-jilad chosen	
tel-jilad defiance	draw,cantrip
tel-jilad justice	removal
telemin performance	sweeper
teleportal	combat_pump
telim'tor's edict	removal
tellah, great sage	tokens
teller of tales	evasive
telling time	draw,cantrip
temmet, naktamun's will	evasive
temmet, vizier of naktamun	
tempered steel	anthem
tempered veteran	
tempest djinn	evasive
tempest drake	evasive
tempest hart	evasive
tempest harvester	
tempest hawk	evasive
tempest of light	sweeper
tempest owl	evasive
tempest trapper	mana_dork,ramp
tempestra, dame of games	
templar knight	
temple acolyte	
temple thief	
temporal cascade	sweeper,draw,cantrip
temporal firestorm	sweeper
temporal fissure	removal
temporal machinations	removal,draw,cantrip
temporal mastery	removal
temporal trespass	removal
temporary truce	draw,cantrip
tempt with bunnies	draw,cantrip,tokens
tempt with discovery	ramp,land_fetch
tempt with immortality	reanimation
tempt with vengeance	tokens
tempting wurm	
temur banner	mana_dork,ramp
temur charger	
temur charm	counterspell,combat_pump
temur devotee	
temur monument	tokens
temur runemark	anthem
tenacious dead	
tenacious pup	
tenacious underdog	
tend the pests	tokens
tend the sprigs	ramp,land_fetch,tokens
tender wildguide	mana_dork,ramp
tenderize	removal
tendershoot dryad	anthem,tokens
tendril of the mycotyrant	
tendrils of corruption	removal
teneb, the harvester	evasive,reanimation
tenement crasher	haste
tenth district guard	
tenth district hero	
tenth district legionnaire	haste
tenured oilcaster	evasive
tenza, godo's maul	anthem,equipment
teo, spirited glider	evasive
terashi's grasp	removal
terashi's verdict	removal
terastodon	tokens
teremko griffin	evasive
tergrid, god of fright	evasive
terisiare's devastation	mass_pump
termagant swarm	tokens
terminal agony	removal
terminal criticism	removal
terminate	removal
termination facilitator	
terminus	sweeper
terra stomper	evasive
terra, herald of hope	reanimation
terrain elemental	
terramorph	ramp,land_fetch
terrapact intimidator	
terrarion	mana_dork,ramp
terravore	evasive
terrific team-up	removal,combat_pump
territorial aetherkite	evasive,haste
territorial boar	
territorial gorger	evasive
territorial hellkite	evasive,haste
territorial kavu	
territorial roc	evasive
territorial scythecat	evasive
territorial strike	removal
territorial witchstalker	
terror	removal
terror ballista	evasive
terror of kruin pass	
terror of mount velus	evasive
terror of the peaks	evasive
terror of towashi	reanimation
terror tide	mass_pump
terrors of the track	evasive
terry pin, turboturtle	haste
tersa lightshatter	haste
tervigon	tokens,evasive
teshar, ancestor's apostle	evasive,reanimation
test of talents	removal,counterspell,draw,cantrip
tester of the tangential	
tethered griffin	evasive
tethered skirge	evasive
tethmos high priest	reanimation
tetravus	tokens,evasive
tetsuko umezawa, fugitive	
teval, arbiter of virtue	evasive
teval, the balanced scale	tokens,evasive
tevesh szat, doom of fools	sweeper,tokens
teyo, geometric tactician	tokens
teyo, lightshield expert	
teyo, the shieldmage	tokens
teysa of the ghost council	tokens
teysa, envoy of ghosts	tokens
teysa, opulent oligarch	tokens
teysa, orzhov scion	tokens
teysa, orzhov scion avatar	tokens
tezzeret's ambition	draw,cantrip
tezzeret's betrayal	removal
tezzeret's gambit	draw,cantrip
tezzeret's reckoning	removal
tezzeret's strider	evasive
tezzeret, artifice master	tokens
tezzeret, master of the bridge	sweeper
thalakos deceiver	evasive
thalakos dreamsower	evasive
thalakos mistfolk	evasive
thalakos scout	evasive
thalakos seer	evasive
thalakos sentry	evasive
thalia and the gitrog monster	ramp
thalia's geistcaller	tokens
thalia's lieutenant	
thalia, guardian of thraben	
thalisse, reverent medium	tokens
thallid	tokens
thallid devourer	tokens
thallid germinator	tokens
thallid shell-dweller	tokens
thanos, the mad titan	sweeper
thassa's bounty	draw,cantrip
thassa's emissary	anthem
thassa's intervention	draw,cantrip
thassa's oracle	
thassa's rebuff	counterspell
that's rough buddy	draw,cantrip
thatcher revolt	tokens
thaumaturge's familiar	evasive
the aetherspark	equipment
the alright henge	mana_dork,ramp
the ancient one	
the arkenstone	anthem
the ash lizard	anthem
the astonishing ant-man	tokens
the balrog of moria	evasive,haste
the balrog, durin's bane	haste
the balrog, flame of udûn	evasive
the battle of bywater	sweeper
the beamtown bullies	haste
the bear force pilot	
the bear force pilot runner	
the bears of littjara	tokens
the belligerent and useless island	mana_dork,ramp
the big idea	tokens
the bird champion	tokens,evasive
the birth of meletis	tokens
the black arrow	anthem,equipment
the bloodsky massacre	tokens
the book of exalted deeds	tokens
the book of vile darkness	tokens
the bringer of the red beard	anthem
the broken sky	anthem,tokens
the brute	anthem
the cauldron of eternity	reanimation
the cave of skulls	tokens
the cave of two lovers	tokens
the celestus	mana_dork,ramp
the chaos keeper	
the charitable drafter	tokens
the chief warg	evasive
the cinematic phoenix	evasive,haste,reanimation
the circle of loyalty	anthem,tokens
the city on the edge of forever	tokens
the cobra king	tokens
the colossal dreadmaw	evasive
the coming of galactus	tokens
the companion of the wilds	tokens
the cookout creator	tokens
the council of four	tokens
the cruelty of gix	reanimation
the crystal's chosen	tokens
the curse of fenric	tokens
the cyber-controller	anthem
the dead shall serve	reanimation
the destined warrior	evasive
the dilu horse	evasive
the dogronmaster	evasive
the dominion bracelet	anthem,equipment
the duke, rebel sentry	
the earth king	tokens
the echoverse fulcrum	sweeper
the elder dragon war	tokens
the elderspell	removal
the eldest reborn	reanimation
the eleventh hour	tokens
the emperor of palamecia	mana_dork,ramp
the end	removal,draw,cantrip
the enigma jewel	mana_dork,ramp
the eternal wanderer	tokens
the eternity elevator	mana_dork,ramp
the explorer	ramp
the faction dragon	anthem,evasive
the falcon, airship restored	reanimation
the falcon, sam wilson	evasive
the fall of kroog	removal,sweeper
the fantasticar	tokens
the fearsome flock	evasive
the filigree sylex	sweeper
the final days	tokens
the first iroan games	tokens
the fish brewer	tokens
the five doctors	sweeper
the fourth sphere	tokens
the frightful four	evasive
the general	mass_pump
the girl in the fireplace	tokens
the gitrog monster	ramp
the gitrog, ravenous ride	evasive,haste
the golden throne	mana_dork,ramp
the golden-gear colossus	tokens,evasive
the goose mother	evasive
the grand tour	removal
the great aurora	removal,sweeper,draw,cantrip
the great henge	mana_dork,ramp
the grim captain	evasive
the haunt of hightower	evasive
the herald of numot	haste
the hive	tokens
the horizon seeker	evasive
the hourglass coven	anthem
the howling abomination	evasive,haste
the howling commandos	mass_pump
the hunger tide rises	tokens
the huntsman's redemption	tokens
the immortal sun	anthem
the incredible hulk	evasive
the infamous cruelclaw	evasive
the invincible iron man	evasive,haste
the irencrag	mana_dork,ramp
the iron guardian stirs	tokens
the jolly balloon man	haste
the judge of height	evasive
the juzam master	anthem
the keeper of favorite cards	tokens
the keeper of four scythes	anthem
the keeper of the yellow hat	
the key to the vault	equipment
the knight of land drops	
the knight of weeks	
the last agni kai	ramp,ritual
the last ronin's technique	tokens
the legend of arena	tokens
the lion-turtle	mana_dork,ramp
the locust god	tokens,evasive
the lonely mountain	tokens
the lord master of hell	
the lord of pain	evasive
the lord of the eagles	evasive
the lost and the damned	tokens
the mary janes	evasive
the masamune	equipment
the master of keys	evasive
the master, formed anew	
the master, transcendent	reanimation
the masters of evil	anthem
the mightstone and weakstone	mana_dork,ramp
the mighty thor, jane foster	evasive
the mind stone	mana_dork,ramp
the misty mountains cold	tokens
the moment	sweeper
the mountain-king's return	tokens,reanimation
the muckslinger gang	anthem
the mycotyrant	tokens,evasive
the myriad pools	mana_dork,ramp
the necrobloom	tokens
the neutrinos	evasive
the night of the doctor	reanimation
the ninth doctor	haste
the nipton lottery	sweeper
the notary hobbits	mana_dork,ramp
the odd acorn gang	evasive
the paradise bird	anthem,evasive
the peregrine dynamo	haste
the phasing of zhalfir	tokens
the pleasant taxer	
the powerful dragon	evasive
the prydwen, steel flagship	tokens
the pyramid of mars	reanimation
the queen of dale	tokens
the raven man	tokens
the raven's warning	tokens
the reality chip	equipment
the reaver cleaver	anthem,equipment
the rebellious intelligence	mana_dork,ramp
the revelations of ezio	reanimation
the ringhart crest	mana_dork,ramp
the river warlock	evasive
the ruinous wrecking crew	
the sackville-bagginses	
the sad creaturez	mana_dork,ramp
the scholar of seas	anthem
the sea devils	tokens
the sensational she-hulk	evasive
the sentry, golden guardian	tokens,evasive
the sibsig ceremony	tokens
the sixth seraph	evasive
the skullspore nexus	tokens
the soul stone	mana_dork,ramp,reanimation
the space family goblinson	evasive
the spear of bashenga	anthem,equipment
the spear of leonidas	equipment
the speed demon	evasive
the squadron sinister	anthem,evasive,haste
the superlatorium	tokens
the swarmweaver	anthem,tokens
the tarrasque	haste
the theorist, jace beleren	tokens
the thing	evasive
the thing, ben grimm	evasive
the third doctor	evasive
the traveling postman	evasive
the ultimate nightmare of wizards of the coast® customer service	sweeper
the unbeatable squirrel girl	tokens
the unspeakable	evasive
the ur-dragon	evasive
the ur-sphinx	evasive
the value knight	tokens
the vast scrier	evasive
the very soil shall shake	anthem
the vision	evasive
the vision and scarlet witch	evasive
the wandering emperor	tokens
the wandering minstrel	mass_pump,tokens
the war games	tokens
the warring triad	mana_dork,ramp,evasive,haste
the wasp, janet van dyne	evasive
